model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
Moirai-1.1-R-Base,1,0.0067,log_trend_offset,log_trend,offset,-0.00013008465424024784,9,200.0,-0.0027486470021575666,9,0.08271549911708163,9
Moirai-1.1-R-Base,1,0.0067,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.7576828483418612,9,1100.0,0.8710960148596654,9,0.3260639150752121,9
Moirai-1.1-R-Base,1,0.0067,sigmoid_trend_center,sigmoid_trend,center,0.9938415884657398,9,1250.0,0.997008762051468,9,0.00018720656947427786,9
Moirai-1.1-R-Base,1,0.0067,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.876802245904166,9,1250.0,0.9559747827958482,9,2.4005999169196377,9
Moirai-1.1-R-Base,1,0.0067,sigmoid_trend_offset,sigmoid_trend,offset,-0.001969707306256785,9,1250.0,0.013666977377052095,9,0.08479315027263146,9
Moirai-1.1-R-Base,1,0.0067,sine_amplitude,sine,amplitude,-0.003385461683702795,9,450.0,0.022377655943183642,9,0.08416670645518295,9
Moirai-1.1-R-Base,1,0.0067,sine_frequency_hz,sine,frequency_hz,0.9919115042503047,9,1250.0,0.9959785689985358,9,33.980486449811856,9
Moirai-1.1-R-Base,1,0.0067,sine_phase,sine,phase,0.04193735903635809,9,1200.0,0.2990725672656651,9,3.226492169237118,9
Moirai-1.1-R-Base,1,0.0067,sine_offset,sine,offset,-0.02007999017735962,9,850.0,-0.014962429122245782,9,0.013626378009013044,9
Moirai-1.1-R-Base,1,0.0067,sawtooth_amplitude,sawtooth,amplitude,-0.0024476037463156963,9,300.0,0.0035087252650059767,9,0.08275049467357541,9
Moirai-1.1-R-Base,1,0.0067,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9964916646920446,9,1250.0,0.9982495839614568,9,2.8567402207147206,9
Moirai-1.1-R-Base,1,0.0067,sawtooth_phase,sawtooth,phase,0.24124578594945867,9,1250.0,0.640670948724414,9,2.513705149588313,9
Moirai-1.1-R-Base,1,0.0067,sawtooth_offset,sawtooth,offset,-0.005048114137812032,9,950.0,0.03246399764748981,9,0.013298106498560568,9
Moirai-1.1-R-Base,1,0.0067,square_amplitude,square,amplitude,-0.008529097211618542,9,600.0,0.0019044035518806306,9,0.0825758028739821,9
Moirai-1.1-R-Base,1,0.0067,square_frequency_hz,square,frequency_hz,0.9863958761944774,9,1250.0,0.9932017812784966,9,0.6532309730991237,9
Moirai-1.1-R-Base,1,0.0067,square_phase,square,phase,0.2875097353434509,9,1250.0,0.625253435393429,9,2.351456519396113,9
Moirai-1.1-R-Base,1,0.0067,square_offset,square,offset,-0.019222424728137177,9,100.0,0.005084910768628488,9,0.013618388283062038,9
Moirai-1.1-R-Base,1,0.0067,square_duty_cycle,square,duty_cycle,0.9969989343302527,9,1150.0,0.9985745552910408,9,0.00016268534281153863,9
Moirai-1.1-R-Base,1,0.005,spike_time_frac,spike,time_frac,0.9752837672645399,9,1200.0,0.9876549171473393,9,0.0010317822024056675,9
Moirai-1.1-R-Base,1,0.005,spike_amplitude,spike,magnitude,-0.0036444543188396405,9,800.0,-0.024164700939762182,9,0.013146067249243627,9
Moirai-1.1-R-Base,1,0.005,level_change_time_frac,level_change,time_frac,0.9987457518187701,9,1250.0,0.9993771943615781,9,5.276412859855013e-05,9
Moirai-1.1-R-Base,1,0.005,level_change_amplitude,level_change,magnitude,0.7643883596691621,9,1200.0,0.8745574287084722,9,0.08005494376403559,9
Moirai-1.1-R-Base,1,0.005,gaussian_time_frac,gaussian,time_frac,0.997360058466024,9,1150.0,0.9987539728343536,9,0.00010979031887638369,9
Moirai-1.1-R-Base,1,0.005,gaussian_amplitude,gaussian,magnitude,0.7636671251657603,9,1200.0,0.8751548883851249,9,0.07661232559918144,9
Moirai-1.1-R-Base,1,0.005,gaussian_sigma_sec,gaussian,sigma_sec,0.9943882725796638,9,950.0,0.9972760446007719,9,1.1678540828477774e-06,9
Moirai-1.1-R-Base,1,0.005,gaussian_noise_std,gaussian_noise,std,0.0014205857306469616,9,1200.0,0.09605738847572724,9,0.0014069544844250391,9
Moirai-1.1-R-Base,1,0.005,uniform_noise_amplitude,uniform_noise,std,-0.0030885624985736992,9,400.0,0.04136709759388934,9,0.003342180936441827,9
Moirai-1.1-R-Base,1,0.005,random_walk_step_std,random_walk_noise,std,-0.037644807972253336,9,650.0,0.002536275889111122,9,0.000427612012765766,9
Moirai-1.1-R-Base,1,0.005,linear_trend_slope,linear_trend,slope,0.7550387744701726,9,1100.0,0.8690047580825425,9,0.32624238491517293,9
Moirai-1.1-R-Base,1,0.005,linear_trend_intercept,linear_trend,intercept,-0.004281661277920179,9,1150.0,-0.03283512010082004,9,0.08226040220922796,9
Moirai-1.1-R-Base,1,0.005,quadratic_trend_a,quadratic_trend,a,0.8849183883053172,9,1000.0,0.9407162074511632,9,0.6132418368755701,9
Moirai-1.1-R-Base,1,0.005,quadratic_trend_b,quadratic_trend,slope,0.8803664323364166,9,1250.0,0.9383235395539106,9,0.15549686194014006,9
Moirai-1.1-R-Base,1,0.005,quadratic_trend_c,quadratic_trend,intercept,-0.0024132546081025996,9,750.0,0.002769251213225426,9,0.08417769101522211,9
Moirai-1.1-R-Base,1,0.005,log_trend_amplitude,log_trend,amplitude,0.758640488322753,9,1100.0,0.8719876180455787,9,0.3189450133608388,9
Moirai-1.1-R-Base,1,0.005,log_trend_offset,log_trend,offset,-0.0003160888075590673,9,600.0,0.0011868825385184132,9,0.08273088254231369,9
Moirai-1.1-R-Base,1,0.005,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.7580307832932354,9,1200.0,0.8707503659170578,9,0.3255957309963704,9
Moirai-1.1-R-Base,1,0.005,sigmoid_trend_center,sigmoid_trend,center,0.9934598843603565,9,1250.0,0.9967281304537812,9,0.0001988098076998374,9
Moirai-1.1-R-Base,1,0.005,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.7979085203713605,9,1250.0,0.9449967506295892,9,3.937902868174802,9
Moirai-1.1-R-Base,1,0.005,sigmoid_trend_offset,sigmoid_trend,offset,-0.0004702754774383866,9,300.0,0.013358315754310564,9,0.08466625866357635,9
Moirai-1.1-R-Base,1,0.005,sine_amplitude,sine,amplitude,-0.0036589558722672777,9,200.0,0.02122798956665215,9,0.08418964789291067,9
Moirai-1.1-R-Base,1,0.005,sine_frequency_hz,sine,frequency_hz,0.9879013374051657,9,1250.0,0.994090813896798,9,50.827552252852335,9
Moirai-1.1-R-Base,1,0.005,sine_phase,sine,phase,0.039671330290025675,9,1250.0,0.2809208047688619,9,3.234123532461921,9
Moirai-1.1-R-Base,1,0.005,sine_offset,sine,offset,-0.012134506154318991,9,1200.0,0.017911749570145734,9,0.013520241068964156,9
Moirai-1.1-R-Base,1,0.005,sawtooth_amplitude,sawtooth,amplitude,-0.001273216474291683,9,300.0,0.014421098945368985,9,0.08265355082600158,9
Moirai-1.1-R-Base,1,0.005,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9950973048959928,9,1250.0,0.9975826232158801,9,3.9921287631088065,9
Moirai-1.1-R-Base,1,0.005,sawtooth_phase,sawtooth,phase,0.1902151178799968,9,1200.0,0.63954595653544,9,2.6827665541086887,9
Moirai-1.1-R-Base,1,0.005,sawtooth_offset,sawtooth,offset,-0.009483564273391476,9,350.0,0.03593461157954762,9,0.013356793329014044,9
Moirai-1.1-R-Base,1,0.005,square_amplitude,square,amplitude,-0.006405601939094785,9,100.0,0.016893239361444316,9,0.08240193647041223,9
Moirai-1.1-R-Base,1,0.005,square_frequency_hz,square,frequency_hz,0.9825285840747193,9,1250.0,0.9912723730981522,9,0.8389272392285643,9
Moirai-1.1-R-Base,1,0.005,square_phase,square,phase,0.23845628692320964,9,1250.0,0.5944260306902851,9,2.51334932945751,9
Moirai-1.1-R-Base,1,0.005,square_offset,square,offset,-0.014545459346883893,9,100.0,0.0017329365284208436,9,0.013555896790525133,9
Moirai-1.1-R-Base,1,0.005,square_duty_cycle,square,duty_cycle,0.9967524393938011,9,1050.0,0.9983827270971187,9,0.0001760476339610385,9
Moirai-1.1-R-Base,1,0.003,spike_time_frac,spike,time_frac,0.9583533589799484,9,1250.0,0.9826497572904106,9,0.001738544197021497,9
Moirai-1.1-R-Base,1,0.003,spike_amplitude,spike,magnitude,-0.0039059193513832913,9,500.0,-0.03573230304121564,9,0.013149492004779667,9
Moirai-1.1-R-Base,1,0.003,level_change_time_frac,level_change,time_frac,0.9983459522203363,9,1200.0,0.9991744917283564,9,6.958303074336228e-05,9
Moirai-1.1-R-Base,1,0.003,level_change_amplitude,level_change,magnitude,0.7620427799312506,9,1250.0,0.8738492038861891,9,0.08085191310625017,9
Moirai-1.1-R-Base,1,0.003,gaussian_time_frac,gaussian,time_frac,0.9968062658400534,9,1200.0,0.9984228184136872,9,0.00013282153688413045,9
Moirai-1.1-R-Base,1,0.003,gaussian_amplitude,gaussian,magnitude,0.7604865623256338,9,800.0,0.8728391172512,9,0.07764337265967747,9
Moirai-1.1-R-Base,1,0.003,gaussian_sigma_sec,gaussian,sigma_sec,0.9943775220071,9,1100.0,0.9973745509422565,9,1.1700913796944076e-06,9
Moirai-1.1-R-Base,1,0.003,gaussian_noise_std,gaussian_noise,std,0.0028063414115653273,9,1100.0,0.0965413468595832,9,0.0014050020156061098,9
Moirai-1.1-R-Base,1,0.003,uniform_noise_amplitude,uniform_noise,std,-0.00568222518714534,9,250.0,0.033724767381895636,9,0.003350822735698029,9
Moirai-1.1-R-Base,1,0.003,random_walk_step_std,random_walk_noise,std,-0.033685711325350365,9,350.0,-0.002561942025411378,9,0.00042598047442730057,9
Moirai-1.1-R-Base,1,0.003,linear_trend_slope,linear_trend,slope,0.7517482173551403,9,850.0,0.867108198721988,9,0.330624789512414,9
Moirai-1.1-R-Base,1,0.003,linear_trend_intercept,linear_trend,intercept,-0.002153134509270682,9,100.0,0.018092608089755727,9,0.08208605523581076,9
Moirai-1.1-R-Base,1,0.003,quadratic_trend_a,quadratic_trend,a,0.8846326421809986,9,1150.0,0.9405655781506834,9,0.614764508270042,9
Moirai-1.1-R-Base,1,0.003,quadratic_trend_b,quadratic_trend,slope,0.8793502003885747,9,1250.0,0.9380527685821828,9,0.15681773602238017,9
Moirai-1.1-R-Base,1,0.003,quadratic_trend_c,quadratic_trend,intercept,-0.002670060926661666,9,900.0,0.0031490827437537696,9,0.08419925633554788,9
Moirai-1.1-R-Base,1,0.003,log_trend_amplitude,log_trend,amplitude,0.7576536853282307,9,1200.0,0.8704678237993769,9,0.3202490261676483,9
Moirai-1.1-R-Base,1,0.003,log_trend_offset,log_trend,offset,-0.0014216696999098666,9,150.0,-0.0038605370312091167,9,0.08282231932311679,9
