model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
TimesFM-2.5-200M,1,0.005,sigmoid_trend_center,sigmoid_trend,center,0.9853887994177875,20,1250.0,0.9928091423482488,20,0.00044415880973196057,20
TimesFM-2.5-200M,1,0.005,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.8572334223243067,20,1250.0,0.92977769664238,20,2.7819130066329665,20
TimesFM-2.5-200M,1,0.005,sigmoid_trend_offset,sigmoid_trend,offset,0.025568873724208352,20,450.0,0.1806092989545854,20,0.08246265762142245,20
TimesFM-2.5-200M,1,0.005,sine_amplitude,sine,amplitude,-0.10304196446643465,20,100.0,0.02102262308228934,20,0.09252616544314704,20
TimesFM-2.5-200M,1,0.005,sine_frequency_hz,sine,frequency_hz,0.9907029270247635,20,1250.0,0.9953537028311151,20,39.38907491674937,20
TimesFM-2.5-200M,1,0.005,sine_phase,sine,phase,0.005344294162107577,20,1050.0,0.15476434520289278,20,3.349727573914207,20
TimesFM-2.5-200M,1,0.005,sine_offset,sine,offset,-0.15701954783983374,20,100.0,0.008614951559529155,20,0.015455636689767554,20
TimesFM-2.5-200M,1,0.005,sawtooth_amplitude,sawtooth,amplitude,-0.07483447510988017,20,200.0,0.017485152212850928,20,0.0887259186167537,20
TimesFM-2.5-200M,1,0.005,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9825721041283965,20,1250.0,0.9912782821382361,20,14.464061382848277,20
TimesFM-2.5-200M,1,0.005,sawtooth_phase,sawtooth,phase,0.0941901124723038,20,1200.0,0.3102328075779732,20,3.0008913778167323,20
TimesFM-2.5-200M,1,0.005,sawtooth_offset,sawtooth,offset,-0.173555189807294,20,100.0,0.004906476470652574,20,0.015527676413167178,20
TimesFM-2.5-200M,1,0.005,square_amplitude,square,amplitude,-0.04683691936777756,20,150.0,-0.0050730045451883084,20,0.08571235012843856,20
TimesFM-2.5-200M,1,0.005,square_frequency_hz,square,frequency_hz,0.99376732379601,20,1250.0,0.9968859878767303,20,0.32336169479909754,20
TimesFM-2.5-200M,1,0.005,square_phase,square,phase,0.1930767858751068,20,1200.0,0.4528100989634619,20,2.6631168826155056,20
TimesFM-2.5-200M,1,0.005,square_offset,square,offset,-0.1364342842886559,20,600.0,-0.0033871829703383703,20,0.015184520047971602,20
TimesFM-2.5-200M,1,0.005,square_duty_cycle,square,duty_cycle,0.9767475652496699,20,600.0,0.9884918178197802,20,0.001260495682148448,20
