model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
MantisV2,1,0.003,sigmoid_trend_center,sigmoid_trend,center,0.9975505111065924,3,1250.0,0.9987753200780732,3,7.446082648896422e-05,3
MantisV2,1,0.003,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.9836350833833959,3,1250.0,0.9918824823045276,3,0.3188825783273352,3
MantisV2,1,0.003,sigmoid_trend_offset,sigmoid_trend,offset,0.9698678821458061,3,1250.0,0.9850370936442245,3,0.002549974493851995,3
MantisV2,1,0.003,sine_amplitude,sine,amplitude,0.9972883121985054,3,1250.0,0.9986801987757045,3,0.00022746376133804977,3
MantisV2,1,0.003,sine_frequency_hz,sine,frequency_hz,0.9908724265307217,3,1250.0,0.9954733737792014,3,38.34574390474978,3
MantisV2,1,0.003,sine_phase,sine,phase,0.008702523969157605,3,950.0,0.10585103154214594,3,3.338417977117856,3
MantisV2,1,0.003,sine_offset,sine,offset,0.9844112938564761,3,1200.0,0.9922454645796017,3,0.00020823622130471174,3
MantisV2,1,0.003,sawtooth_amplitude,sawtooth,amplitude,0.9968478641210335,3,1200.0,0.9984522143778394,3,0.00026020392715588346,3
MantisV2,1,0.003,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9937962129653136,3,1250.0,0.9969303859657707,3,5.051571867304187,3
MantisV2,1,0.003,sawtooth_phase,sawtooth,phase,0.05209610700069822,3,1250.0,0.3725549788889218,3,3.140346179333954,3
MantisV2,1,0.003,sawtooth_offset,sawtooth,offset,0.9864630249048055,3,1250.0,0.9932979208651804,3,0.00017911195887242252,3
MantisV2,1,0.003,square_amplitude,square,amplitude,0.9955068317210956,3,1100.0,0.9977776532487365,3,0.00036788921519890344,3
MantisV2,1,0.003,square_frequency_hz,square,frequency_hz,0.9969032968116183,3,1250.0,0.9984682605746357,3,0.1486947976998389,3
MantisV2,1,0.003,square_phase,square,phase,0.06391448179053372,3,1250.0,0.35520860189702674,3,3.089395748539798,3
MantisV2,1,0.003,square_offset,square,offset,0.8673612199892052,3,1200.0,0.9320837351566885,3,0.0017722592868386526,3
MantisV2,1,0.003,square_duty_cycle,square,duty_cycle,0.9975560162875831,3,1200.0,0.998817860419678,3,0.0001324863804509335,3
MantisV2,1,0.001,spike_time_frac,spike,time_frac,0.9971942205322587,3,1250.0,0.9986024587503369,3,0.00011712761203034582,3
MantisV2,1,0.001,spike_amplitude,spike,magnitude,0.977541799020948,3,1250.0,0.9888031832119049,3,0.00029416494964645666,3
MantisV2,1,0.001,level_change_time_frac,level_change,time_frac,0.9998025170065352,3,1250.0,0.999922185912875,3,8.307780086220325e-06,3
MantisV2,1,0.001,level_change_amplitude,level_change,magnitude,0.9952758731643956,3,1250.0,0.997722881537808,3,0.0016051401689128795,3
MantisV2,1,0.001,gaussian_time_frac,gaussian,time_frac,0.9948573373879162,3,1250.0,0.997555944887366,3,0.0002138738910645431,3
MantisV2,1,0.001,gaussian_amplitude,gaussian,magnitude,0.9789177722750448,3,1250.0,0.9894806303838404,3,0.00683425230600357,3
MantisV2,1,0.001,gaussian_sigma_sec,gaussian,sigma_sec,0.9702582316227327,3,1250.0,0.9869769947531518,3,6.189546110994771e-06,3
MantisV2,1,0.001,gaussian_noise_std,gaussian_noise,std,0.965451580765036,3,1250.0,0.9829762399114088,3,4.8677203513147444e-05,3
MantisV2,1,0.001,uniform_noise_amplitude,uniform_noise,std,0.995181805584612,3,1250.0,0.997593671499174,3,1.60536946838162e-05,3
MantisV2,1,0.001,random_walk_step_std,random_walk_noise,std,0.9300247234635302,3,1250.0,0.9667664141163934,3,2.8836716199712417e-05,3
MantisV2,1,0.001,linear_trend_slope,linear_trend,slope,0.9930772429416519,3,1250.0,0.9965617475753171,3,0.009219813331758623,3
MantisV2,1,0.001,linear_trend_intercept,linear_trend,intercept,0.9975930640149306,3,1250.0,0.9988151750214728,3,0.00019715138676507262,3
MantisV2,1,0.001,quadratic_trend_a,quadratic_trend,a,0.9368051450900475,3,1250.0,0.9682537157411154,3,0.3367499667008481,3
MantisV2,1,0.001,quadratic_trend_b,quadratic_trend,slope,0.953416716118705,3,1250.0,0.9766231428612161,3,0.06054784291627399,3
MantisV2,1,0.001,quadratic_trend_c,quadratic_trend,intercept,0.9838876813525774,3,1250.0,0.9920454105255906,3,0.0013530325685605458,3
MantisV2,1,0.001,log_trend_amplitude,log_trend,amplitude,0.9894831743085905,3,1250.0,0.9949918929978042,3,0.013897480515065376,3
MantisV2,1,0.001,log_trend_offset,log_trend,offset,0.9538832495290268,3,1250.0,0.9776265973819657,3,0.0038140738803824834,3
MantisV2,1,0.001,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.9599688229655792,3,1250.0,0.9799981798909194,3,0.05386627491943688,3
MantisV2,1,0.001,sigmoid_trend_center,sigmoid_trend,center,0.9960270230245253,3,1250.0,0.9981503587147021,3,0.00012077260281181525,3
MantisV2,1,0.001,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.9519106181257031,3,1250.0,0.9780923069580227,3,0.9370573918283591,3
MantisV2,1,0.001,sigmoid_trend_offset,sigmoid_trend,offset,0.943967307870224,3,1250.0,0.9736422486632584,3,0.004741848430441591,3
MantisV2,1,0.001,sine_amplitude,sine,amplitude,0.9942375065664241,3,1250.0,0.9971381138140156,3,0.0004833736503016971,3
MantisV2,1,0.001,sine_frequency_hz,sine,frequency_hz,0.06891836544254404,3,1250.0,0.9678174915386281,3,3911.5563444464024,3
MantisV2,1,0.001,sine_phase,sine,phase,0.002819489993213131,3,1150.0,0.054412049670080946,3,3.3582304217776846,3
MantisV2,1,0.001,sine_offset,sine,offset,0.9750256487850246,3,1250.0,0.9876733572702561,3,0.0003336110437044646,3
MantisV2,1,0.001,sawtooth_amplitude,sawtooth,amplitude,0.9939967035840683,3,1200.0,0.997001177470641,3,0.000495562806708214,3
MantisV2,1,0.001,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9124352439606737,3,1250.0,0.9598381688974277,3,71.3015543090736,3
MantisV2,1,0.001,sawtooth_phase,sawtooth,phase,0.01723573793279587,3,1200.0,0.20204241475134996,3,3.255836396877178,3
MantisV2,1,0.001,sawtooth_offset,sawtooth,offset,0.9785129335560344,3,1250.0,0.9892437631292383,3,0.00028430210842057325,3
MantisV2,1,0.001,square_amplitude,square,amplitude,0.9937904755883799,3,1250.0,0.9968996531275032,3,0.0005084200993038222,3
MantisV2,1,0.001,square_frequency_hz,square,frequency_hz,0.9916348597851369,3,1250.0,0.995836368696406,3,0.40167002011900016,3
MantisV2,1,0.001,square_phase,square,phase,0.02269661990049676,3,1250.0,0.19226334481462629,3,3.225428498550237,3
MantisV2,1,0.001,square_offset,square,offset,0.8006406863672973,3,1200.0,0.8984102221627707,3,0.002663748829524686,3
MantisV2,1,0.001,square_duty_cycle,square,duty_cycle,0.9966191843409017,3,1250.0,0.9983282980374589,3,0.00018327128260720314,3
